JobName,RunId,StartTime,EndTime,DPUHours,NumberOfWorkers,WorkerType,ExecutionClass
clickstream-hitdata-etl,jr_e127bc9065f735cb4a80ab669a75c01818f7562b87a62ddaa34bea58e5d3148f,2023-12-13 09:05:26.238000-05:00,2023-12-13 09:14:41.280000-05:00,4914,9,Standard,g1
clickstream-hitdata-etl,jr_28ce48ee0120737ef8831d856bef5c49340686ac49295f0ddc77c8f858a2f0fe,2023-12-13 08:05:16.242000-05:00,2023-12-13 08:14:21.710000-05:00,4590,9,Standard,g1
clickstream-hitdata-etl,jr_d6f09ef9de2d4990dd70abbc3371a55e6febf3f3b2d7e3e9bfe883f639cb7dcc,2023-12-13 07:05:17.851000-05:00,2023-12-13 07:15:42.429000-05:00,4851,9,Standard,g1
clickstream-hitdata-etl,jr_e795c54379a541004f13033bf500eb2adb1c90aa6d00d4c5dbfed1b95a1930a2,2023-12-13 06:05:13.232000-05:00,2023-12-13 06:14:05.349000-05:00,4428,9,Standard,g1
clickstream-hitdata-etl,jr_5dfde513efed12e5a2a8071faab9ad6a90f4808b37f0b0ccbee858f32ed7dd54,2023-12-13 05:05:17.561000-05:00,2023-12-13 05:15:43.860000-05:00,4878,9,Standard,g1
clickstream-hitdata-etl,jr_cbfc00f01613e8a1416f1d7b24d441a72b7e1b29ebc6ee22416e0d9d605f5cf6,2023-12-13 04:05:17.097000-05:00,2023-12-13 04:14:24.036000-05:00,3897,9,Standard,g1
clickstream-hitdata-etl,jr_e1aaa0a6111339b3c364fdb4215ef8da88086a0b617f44c1758b56a7369b0b32,2023-12-13 03:05:05.014000-05:00,2023-12-13 03:16:40.178000-05:00,5436,9,Standard,g1
clickstream-hitdata-etl,jr_56368432708656ac07d30634730e5ac4d19912995d42eccfede57df117bacd30,2023-12-13 02:05:27.939000-05:00,2023-12-13 02:14:23.137000-05:00,4689,9,Standard,g1
clickstream-hitdata-etl,jr_3c61d09bc3646131c96f615a35f51e5936d701d83898102911d8abe37088b9a2,2023-12-13 01:05:18.530000-05:00,2023-12-13 01:15:46.647000-05:00,4815,9,Standard,g1
clickstream-hitdata-etl,jr_41293850cdd2c8ce06e26406c6cd24371158dd0c1b2a14a162b0504e1992bde7,2023-12-13 00:05:11.016000-05:00,2023-12-13 00:15:28.870000-05:00,5274,9,Standard,g1
clickstream-hitdata-etl,jr_5c63e1b61041fb05e0121fe7ec152fe77866f6a1877820442620372d2119389f,2023-12-12 23:05:16.641000-05:00,2023-12-12 23:16:03.061000-05:00,5067,9,Standard,g1
clickstream-hitdata-etl,jr_46adda936db0cc76b0d2b7bc1ca94f8b101e3b1efe5ce8559403798b64016202,2023-12-12 22:05:27.068000-05:00,2023-12-12 22:16:12.133000-05:00,5607,9,Standard,g1
clickstream-hitdata-etl,jr_9a2d235046431b9d3b9381231fa3bb7565871457cbc42198cd9177db7a755987,2023-12-12 21:05:26.065000-05:00,2023-12-12 21:14:30.658000-05:00,4806,9,Standard,g1
clickstream-hitdata-etl,jr_8d1beef8254de4c950b71d1e2b6f083ee5034ae6af93efe0a6dec234803f267e,2023-12-12 20:05:24.023000-05:00,2023-12-12 20:16:25.051000-05:00,5535,9,Standard,g1
clickstream-hitdata-etl,jr_d22da5c27ba7bc1d5114cdcdf268c19f3395e9ce9bcd3e43d719002a6fdd4736,2023-12-12 19:05:23.858000-05:00,2023-12-12 19:19:06.817000-05:00,5913,9,Standard,g1
clickstream-hitdata-etl,jr_71dd78906239a6fbd90e574125bc90621623a5ce26bc98a384be1e4f015dfc4a,2023-12-12 18:05:08.676000-05:00,2023-12-12 18:15:05.667000-05:00,4608,9,Standard,g1
clickstream-hitdata-etl,jr_c6124aa589828ba592e6c0e84a890a1a2a47413a079388634f97bfc51d9f13cb,2023-12-12 17:05:26.029000-05:00,2023-12-12 17:15:28.557000-05:00,5247,9,Standard,g1
clickstream-hitdata-etl,jr_4c893fc2eb8922275780eb6144eed5891c20a1bd3d94d7105b3b76014db8df3b,2023-12-12 16:05:24.315000-05:00,2023-12-12 16:15:41.934000-05:00,5256,9,Standard,g1
clickstream-hitdata-etl,jr_a7321da44500623409b869d6151f862f3a5b25974002ffe4058328c7de41f72f,2023-12-12 15:05:26.223000-05:00,2023-12-12 15:17:36.488000-05:00,6165,9,Standard,g1
clickstream-hitdata-etl,jr_d8a33e41ce1cbaad482b51442650bd6f53caee881add72ce479dd42098311c48,2023-12-12 14:05:15.660000-05:00,2023-12-12 14:16:40.719000-05:00,5958,9,Standard,g1
clickstream-hitdata-etl,jr_ad2e7546fb7518e63b97d54c9fd687d2576bb0b53735d860e9ee6096cfa48a23,2023-12-12 13:05:29.860000-05:00,2023-12-12 13:15:27.528000-05:00,4275,9,Standard,g1
clickstream-hitdata-etl,jr_4f15167cee200138b02f726a5e054bdf8f10bc6b5e94df798d09a3fe1a3bd041,2023-12-12 12:05:15.999000-05:00,2023-12-12 12:18:22.299000-05:00,6696,9,Standard,g1
clickstream-hitdata-etl,jr_52b3c09e6a02626211b2dd54b7bb438536b3362d051b2d7664dc5d63451be70d,2023-12-12 11:05:17.043000-05:00,2023-12-12 11:17:03.908000-05:00,5634,9,Standard,g1
clickstream-hitdata-etl,jr_d5e0caf5b439a2e0b478e49918d3f15aaffb0e151730ed5cc0ffb673c86a893e,2023-12-12 10:05:26.224000-05:00,2023-12-12 10:15:51.404000-05:00,5373,9,Standard,g1
clickstream-hitdata-etl,jr_36b7e4c4d39dccd990654c57ea6ddef4d20f8d23264e2fb92e3b84df90bac8be,2023-12-12 09:05:17.078000-05:00,2023-12-12 09:14:31.223000-05:00,4743,9,Standard,g1
clickstream-hitdata-etl,jr_3b228fbafe6ad0685a89595dfad3e1921452c5eb27f63fdbdce44fdb8b60871a,2023-12-12 08:05:03.365000-05:00,2023-12-12 08:14:35.262000-05:00,4869,9,Standard,g1
clickstream-hitdata-etl,jr_045b985e3fa8d3af8db786f2681370d6b214624afb2cd64a1ae119adb9b11784,2023-12-12 07:04:17.403000-05:00,2023-12-12 07:16:03.175000-05:00,5058,9,Standard,g1
clickstream-hitdata-etl,jr_be681ca0e1259564a14e429b9ff43b5f5e5ec5019958ebcb1cec8229ccd87cf8,2023-12-12 06:05:46.491000-05:00,2023-12-12 06:15:10.987000-05:00,4860,9,Standard,g1
clickstream-hitdata-etl,jr_fdf553a9ab9e6933669c01af1b7d91c12e6fdf2dd41d44d046d49cf872e0bd95,2023-12-12 05:04:29.271000-05:00,2023-12-12 05:16:09.889000-05:00,5508,9,Standard,g1
clickstream-hitdata-etl,jr_ece1130896f805c69a2e756624874b6d8b90f6c476f7f3eb0a71be5cfa4250e1,2023-12-12 04:05:10.657000-05:00,2023-12-12 04:15:55.134000-05:00,5292,9,Standard,g1
clickstream-hitdata-etl,jr_bb4391a04343e732c4b680ec09f2ab737fc35e78eb546cdc8a9f1f129b5dc538,2023-12-12 03:05:27.182000-05:00,2023-12-12 03:15:41.808000-05:00,4905,9,Standard,g1
clickstream-hitdata-etl,jr_d553867c18ab0a72dda11bdb9738bd5a6ab1bcc647017f7b575dce39012dad9e,2023-12-12 02:05:20.788000-05:00,2023-12-12 02:15:26.055000-05:00,5220,9,Standard,g1
clickstream-hitdata-etl,jr_3d4cd8e53382401ad393909aecb0dd02809fc9081cd9b0c6f53752f0c4c3b20e,2023-12-12 01:06:17.650000-05:00,2023-12-12 01:28:37.699000-05:00,11790,9,Standard,g1
clickstream-hitdata-etl,jr_a0b3d063fdf9432f159bd3284951b6d40b8955df320a070c65455e3906f070d7,2023-12-12 00:06:26.997000-05:00,2023-12-12 00:29:47.789000-05:00,12429,9,Standard,g1
clickstream-hitdata-etl,jr_f0566abf3db6b078e01171d0ccbc93c9ed2f319c5dc188552ee071598689cddc,2023-12-11 23:07:24.189000-05:00,2023-12-11 23:25:25.194000-05:00,9648,9,Standard,g1
clickstream-hitdata-etl,jr_af47f3475f766279700b98e8779f85d5a7d8f92e72afb53ad3eb05f6706188a0,2023-12-11 22:05:21.422000-05:00,2023-12-11 22:32:14.239000-05:00,14445,9,Standard,g1
clickstream-hitdata-etl,jr_11c119ecc2f6709ae9b0091ce14020f597c036c872a71be16b9adf1897171cee,2023-12-11 21:04:15.046000-05:00,2023-12-11 21:16:02.017000-05:00,5427,9,Standard,g1
clickstream-hitdata-etl,jr_8860709dee5ddd9890eb52fd534e47af6113e773b217ceadaff6e2388fdf2955,2023-12-11 20:05:23.917000-05:00,2023-12-11 20:15:01.756000-05:00,4941,9,Standard,g1
clickstream-hitdata-etl,jr_fc3cb66b2d3889b4ade69da737f91d082b4acea8e43cba18d094857c87ad5952,2023-12-11 19:05:08.451000-05:00,2023-12-11 19:18:21.552000-05:00,5841,9,Standard,g1
clickstream-hitdata-etl,jr_1ee6849158433a8d111cd95c2d44777a015f4b1780b24debdc49c783334cb1c4,2023-12-11 18:05:03.574000-05:00,2023-12-11 18:16:01.851000-05:00,5805,9,Standard,g1
clickstream-hitdata-etl,jr_8c19e6cb3bd08cf50f8040d6ccf7cab00689637c0ce31e213a818f82d47eb7d7,2023-12-11 17:05:16.346000-05:00,2023-12-11 17:14:59.144000-05:00,5139,9,Standard,g1
clickstream-hitdata-etl,jr_7f884adf8f971757e75e1baf015238e4c8f99fc6d792848aa34083af7b452ef7,2023-12-11 16:05:32.743000-05:00,2023-12-11 16:17:07.254000-05:00,5877,9,Standard,g1
clickstream-hitdata-etl,jr_bc2f33f08426eefd243a49722dc443b067ea481a470cdc2c68c4e030281969fc,2023-12-11 15:05:29.465000-05:00,2023-12-11 15:16:08.173000-05:00,5328,9,Standard,g1
clickstream-hitdata-etl,jr_8481d1f399afe3b6e60a5d7b14a0e7744e718d0e2441ee414fb684e65f489497,2023-12-11 14:05:20.273000-05:00,2023-12-11 14:15:34.799000-05:00,5472,9,Standard,g1
clickstream-hitdata-etl,jr_742f0a40819ce1b596ef9d5262d373d9de5f6921906b56b17d873225988b88d4,2023-12-11 13:05:18.566000-05:00,2023-12-11 13:16:24.575000-05:00,5481,9,Standard,g1
clickstream-hitdata-etl,jr_dffcee0d33213cce7af779819c7ec5154d1a5bb7fe047542d5fbfc2a99ea3773,2023-12-11 12:05:29.996000-05:00,2023-12-11 12:14:09.744000-05:00,4635,9,Standard,g1
clickstream-hitdata-etl,jr_038b4bad909936ec485bde1b3185f782dfa61bd1a7374b92c1ee0519294b51b3,2023-12-11 11:05:11.275000-05:00,2023-12-11 11:16:04.827000-05:00,5436,9,Standard,g1
clickstream-hitdata-etl,jr_e312b7e4fd0506882e4ee57a3895780084a9b16408a8b8e0c8e3200c406f08a7,2023-12-11 10:05:28.594000-05:00,2023-12-11 10:14:40.925000-05:00,4860,9,Standard,g1
clickstream-hitdata-etl,jr_157d2c3cffa37d5cc24cd25b1a03579087524cdb3c293dabe3793c1cd05a8d64,2023-12-11 09:05:11.785000-05:00,2023-12-11 09:19:41.889000-05:00,7623,9,Standard,g1
clickstream-hitdata-etl,jr_158ff8838831c5c00d160c0b4bf08046b8c3c08cd76aab1cd5744cd3dda86c4b,2023-12-11 08:05:12.600000-05:00,2023-12-11 08:15:15.822000-05:00,5130,9,Standard,g1
clickstream-hitdata-etl,jr_d8206cfad28258705654b13f4086c2558c37c2577943feacd9b24b8711b04d6c,2023-12-11 07:05:03.633000-05:00,2023-12-11 07:16:36.586000-05:00,5337,9,Standard,g1
clickstream-hitdata-etl,jr_a7165950f5ed3af46a1f817b0516a528779cb29c85796d18b000c6ac115ee3f7,2023-12-11 06:04:28.334000-05:00,2023-12-11 06:15:04.646000-05:00,5121,9,Standard,g1
clickstream-hitdata-etl,jr_9d1378446e28d9773842b07beeac3ba0ec093ef1504a191a8da5c3d357bc2563,2023-12-11 05:05:06.405000-05:00,2023-12-11 05:14:53.921000-05:00,4905,9,Standard,g1
clickstream-hitdata-etl,jr_8292f570df97eeae3d22f4f03254625ef94f8f2e9b83f9910d1e0f26dacb48f7,2023-12-11 04:05:21.822000-05:00,2023-12-11 04:15:57.214000-05:00,5526,9,Standard,g1
clickstream-hitdata-etl,jr_37badd84cd81e900bfd9e99510101fcffd0d6f8eb195cb6f9b095b574fef9e5f,2023-12-11 03:05:23.467000-05:00,2023-12-11 03:16:37.260000-05:00,5499,9,Standard,g1
clickstream-hitdata-etl,jr_12558e551e7d6b016a69b0b237aca6936d3dcfc79e80c3f68406f309aa4b6df1,2023-12-11 02:05:19.636000-05:00,2023-12-11 02:14:50.684000-05:00,5004,9,Standard,g1
clickstream-hitdata-etl,jr_3b9d6431837ddc890c8142f69a9b9986a8bc69e0af5b294d5d7d8ee7a3c6f8ca,2023-12-11 01:06:08.212000-05:00,2023-12-11 01:19:16.393000-05:00,6516,9,Standard,g1
clickstream-hitdata-etl,jr_add1eda064dfd6d2a31f7c25111a30506052b0b4c6b0c8fca3fb3653c4bcd57f,2023-12-11 00:06:06.584000-05:00,2023-12-11 00:17:40.526000-05:00,6138,9,Standard,g1
clickstream-hitdata-etl,jr_ed529d3a58468c444638f83023282b6afe03ad76b52ff9049c3cd98f8b42bbd1,2023-12-10 23:06:25.677000-05:00,2023-12-10 23:17:54.045000-05:00,6156,9,Standard,g1
clickstream-hitdata-etl,jr_52b8025965254bd44b35fe3e241d1611d694753ebf72cb43ebc1d6fb773db03d,2023-12-10 22:08:23.844000-05:00,2023-12-10 22:37:35.525000-05:00,15696,9,Standard,g1
clickstream-hitdata-etl,jr_d9f992f45412e663f91726f434b9cc295806300a030ed42deacfb0c52375e8af,2023-12-10 21:08:02.221000-05:00,2023-12-10 21:24:39.455000-05:00,8910,9,Standard,g1
clickstream-hitdata-etl,jr_5e583c5b51b933d1b221fac7f67044235a569561dbcae420b51c26c8cc2caae5,2023-12-10 20:06:59.968000-05:00,2023-12-10 20:24:21.798000-05:00,9027,9,Standard,g1
clickstream-hitdata-etl,jr_067dfe3fd857f1afe54dc83c9ef5e617e93462d090e797c37098d24cd813cf0e,2023-12-10 19:07:29.173000-05:00,2023-12-10 19:27:54.132000-05:00,10980,9,Standard,g1
clickstream-hitdata-etl,jr_5d8ebd9b91c316200ee1f5781120b63279ce680a909e924534ebb73387a0e575,2023-12-10 18:07:24.341000-05:00,2023-12-10 18:23:35.241000-05:00,8694,9,Standard,g1
clickstream-hitdata-etl,jr_2f0d19297da94ce2296adb08191b4b6ad8afe09c8b3675389cd21c438a91f6d3,2023-12-10 17:07:27.129000-05:00,2023-12-10 17:24:07.205000-05:00,8766,9,Standard,g1
clickstream-hitdata-etl,jr_c8c5e18e127a36f9bd0e81a179e4e49278bb472eb87e70eaaa00b7d92e4a8db2,2023-12-10 16:08:19.570000-05:00,2023-12-10 16:25:32.285000-05:00,9252,9,Standard,g1
clickstream-hitdata-etl,jr_f7ec2288f7021018fd379011c0f01b58f64836fe743adc3de4f42cc21ad465bc,2023-12-10 15:05:07.189000-05:00,2023-12-10 15:06:07.164000-05:00,477,9,Standard,g1
clickstream-hitdata-etl,jr_7e171865771759cf3dab4a9793d7759fd40607c487a3d2c11d796d4d9bf90b94,2023-12-10 14:06:03.467000-05:00,2023-12-10 14:16:10.349000-05:00,5211,9,Standard,g1
clickstream-hitdata-etl,jr_88315200098a162dae8f13b1e7b457a90d40d1341765efbd4598c417329ceff7,2023-12-10 13:06:14.572000-05:00,2023-12-10 13:15:01.487000-05:00,4437,9,Standard,g1
clickstream-hitdata-etl,jr_b00331ad09441747778d71bcec97692ceefcca1935ef47cd6399584789e6bd3b,2023-12-10 12:05:00.012000-05:00,2023-12-10 12:15:33.730000-05:00,5634,9,Standard,g1
clickstream-hitdata-etl,jr_4e055b93e09d5bf2a040fa30ab159c3da4fc11d8e3b4278c56ff3d05130aa177,2023-12-10 11:05:28.690000-05:00,2023-12-10 11:14:03.887000-05:00,4599,9,Standard,g1
clickstream-hitdata-etl,jr_283fb6099f034bc49fe567a5b22a37cc9d7da7a79fb1adb3c3f72becbed7e807,2023-12-10 10:05:22.145000-05:00,2023-12-10 10:14:24.891000-05:00,4824,9,Standard,g1
clickstream-hitdata-etl,jr_92348f9a9d36713840abf2c2e0e17149b37dc54dee2f26823a2be468a8deb8cc,2023-12-10 09:05:19.258000-05:00,2023-12-10 09:13:47.424000-05:00,4527,9,Standard,g1
nfl-fan-outputs-glue-etl,jr_762bb81034dec2283451946a0546b1814ae29d0a3fdd2e78b13b4ee6964bfd49,2023-12-18 05:43:23.731000-05:00,2023-12-18 05:51:28.547000-05:00,1840.0,5,G.1X,STANDARD
nfl-fan-outputs-glue-etl,jr_5e6a069c54b4bf7e155f78990beeb97665e05f22fd96c09d3f302d8c92eebcb7,2023-12-18 05:18:13.992000-05:00,2023-12-18 05:23:45.600000-05:00,1091.0,5,G.1X,STANDARD
nfl-fan-outputs-glue-etl,jr_283b9db5ea0406374243a79fada4097db1030e7c9070d4932331915c0c8a1b85,2023-12-18 04:56:41.048000-05:00,2023-12-18 05:03:26.871000-05:00,1502.0,5,G.1X,STANDARD
nfl-fan-outputs-glue-etl,jr_b9bb9f0c1f12b1b9ef404c653e33b1c02b963230ef670d0a62248e4909b2ca2b,2023-12-18 04:53:07.368000-05:00,2023-12-18 05:00:11.430000-05:00,1764.0,5,G.1X,STANDARD
nfl-fan-outputs-glue-etl,jr_4b4754d9bc1c3d234b2e8f6e4e39398469b2167fea41536e90521d89bb9969ab,2023-12-18 04:49:42.630000-05:00,2023-12-18 05:16:43.147000-05:00,7536.0,5,G.1X,STANDARD
nfl-fan-outputs-glue-etl,jr_8dc9e733f084122f77d6c9f8e4450e4b3476ca3b6fa24ee1e98033f19ff450b5,2023-12-18 04:43:21.550000-05:00,2023-12-18 04:47:43.299000-05:00,936.0,5,G.1X,STANDARD
nfl-fan-outputs-glue-etl,jr_bdd6dbba5a9bc8ae34b3ab22c9581c5470cf72850c25b4e4e1490b7bac987e0f,2023-12-18 04:40:21.760000-05:00,2023-12-18 04:44:09.370000-05:00,709.0,5,G.1X,STANDARD
nfl-fan-outputs-glue-etl,jr_8859a76964b3d0f7896fc1a3bd56525b70533ca00d4c1208991123b64df514df,2023-12-18 04:39:25.818000-05:00,2023-12-18 04:54:12.182000-05:00,4224.0,5,G.1X,STANDARD
nfl-fan-outputs-glue-etl,jr_b36ce3e0b8bd59529a6ad35237af66b3a471301da3cac74c749c4c721b73bfc8,2023-12-18 04:31:23.386000-05:00,2023-12-18 04:39:21.424000-05:00,1771.0,5,G.1X,STANDARD
nfl-fan-outputs-glue-etl,jr_2659e42434f49c9b785b2c3743efa97b67b86d3c045e9cc236898c74ff122724,2023-12-18 04:31:21.359000-05:00,2023-12-18 04:37:55.938000-05:00,1611.0,5,G.1X,STANDARD
nfl-fan-outputs-glue-etl,jr_35519cd3c1560f811ad8e3799a0df5854e44c8a07a39c361dbb003fde59f3d90,2023-12-18 04:28:16.390000-05:00,2023-12-18 04:39:20.681000-05:00,2746.0,5,G.1X,STANDARD
nfl-fan-outputs-glue-etl,jr_f5a66ae4faa7eb7c066a2cd56a6d72f0133f763fae861e4bf226ceb4f20118b0,2023-12-18 04:27:21.585000-05:00,2023-12-18 04:32:22.062000-05:00,955.0,5,G.1X,STANDARD
nfl-fan-outputs-glue-etl,jr_f9ae61c03d36997e05af90dd739314f83a4805ed76d54c11282d086d2c797c4d,2023-12-18 04:25:53.838000-05:00,2023-12-18 04:32:51.234000-05:00,1514.0,5,G.1X,STANDARD
nfl-fan-outputs-glue-etl,jr_efee80c62e8b06e0c478af849926dadd0bed32fc7ba62fba4cbb9ac810bc574e,2023-12-18 04:19:17.847000-05:00,2023-12-18 04:24:51.752000-05:00,1175.0,5,G.1X,STANDARD
nfl-fan-outputs-glue-etl,jr_ab91587d231194c43ce965d74a3932cde05b7aea0f65b2d34c95e486ca05619f,2023-12-18 04:19:17.809000-05:00,2023-12-18 04:33:04.372000-05:00,3509.0,5,G.1X,STANDARD
nfl-fan-outputs-glue-etl,jr_349fdd16f6de73bfff00eb6dd8cbe4a3c071e4a11b15c20a90fc94c8bfae9af7,2023-12-18 04:19:17.781000-05:00,2023-12-18 04:29:52.951000-05:00,2743.0,5,G.1X,STANDARD
nfl-fan-outputs-glue-etl,jr_2955a3665a19a0a4ed39e136abaa321ff68fd8ae61039d252b3656cfad4fd031,2023-12-18 04:18:51.092000-05:00,2023-12-18 04:23:39.272000-05:00,923.0,5,G.1X,STANDARD
nfl-fan-outputs-glue-etl,jr_22e1ed21fda79feeafcdd375d191f21f33a7d967ccc6dbb0329cf8d0deaec85d,2023-12-18 04:15:45.135000-05:00,2023-12-18 04:30:55-05:00,3992.0,5,G.1X,STANDARD
nfl-fan-outputs-glue-etl,jr_3ec4271d4d0c435a38b15b4f780a995e42a74b304531d48b834b7fba4bbc4b31,2023-12-18 04:09:02.631000-05:00,2023-12-18 04:14:11.251000-05:00,1261.0,5,G.1X,STANDARD
nfl-fan-outputs-glue-etl,jr_f3b10ac893a3f5ed43bf2367ed8f2b22fba9684aa607b0f52e450b0027bf65e1,2023-12-18 04:07:17.218000-05:00,2023-12-18 04:10:00.179000-05:00,187.0,5,G.1X,STANDARD
nfl-fan-outputs-glue-etl,jr_838f87295f78057817991e5130b55aacd6f3321d44d22bab693bc4f568083c65,2023-12-18 04:06:56.305000-05:00,2023-12-18 04:09:21.698000-05:00,165.0,5,G.1X,STANDARD
nfl-fan-outputs-glue-etl,jr_93fd9930bc3da56eda339bc3a87f69c32113c9bbfc2020876e9c557ee7784d1a,2023-12-17 05:15:19.815000-05:00,2023-12-17 05:21:31.232000-05:00,1302.0,5,G.1X,STANDARD
nfl-fan-outputs-glue-etl,jr_d15f3412461c5ceebab0e05662eebd952e1a0c79885d1b521c47075e81259540,2023-12-17 05:15:19.797000-05:00,2023-12-17 05:19:43.448000-05:00,879.0,5,G.1X,STANDARD
nfl-fan-outputs-glue-etl,jr_d84a12c8155299dbae81b04003fd7d4f465c436cec737bacc6da58bbd152da02,2023-12-17 04:58:13.953000-05:00,2023-12-17 05:13:06.188000-05:00,4029.0,5,G.1X,STANDARD
nfl-fan-outputs-glue-etl,jr_b1ee626d91f8657d7c9a9b4d106fc4f8ec342c7380cbff45df5c3809ccb8f6bc,2023-12-17 04:52:07.902000-05:00,2023-12-17 04:59:35.750000-05:00,1750.0,5,G.1X,STANDARD
nfl-fan-outputs-glue-etl,jr_aa01e9d455d8a38e718cf422868d2bdd6ec32a0151ccb089a993c41d01122b42,2023-12-17 04:50:54.223000-05:00,2023-12-17 05:13:38.213000-05:00,6313.0,5,G.1X,STANDARD
nfl-fan-outputs-glue-etl,jr_cd0031840f4ee82e12373da41a6a583ace5f9c7ad277da592e26be54860bd422,2023-12-17 04:43:25.234000-05:00,2023-12-17 04:47:48-05:00,950.0,5,G.1X,STANDARD
nfl-fan-outputs-glue-etl,jr_f2b065822f421a692c1803378787231b4dc8bc006e978a1203e1188111f363d0,2023-12-17 04:43:25.122000-05:00,2023-12-17 04:50:16.640000-05:00,1643.0,5,G.1X,STANDARD
nfl-fan-outputs-glue-etl,jr_d1030a6361278a7b6f7fd5f2c18e2c40ad8ec8981f96a2b62c909cde3f32bf32,2023-12-17 04:41:22.939000-05:00,2023-12-17 04:44:32.641000-05:00,627.0,5,G.1X,STANDARD
nfl-fan-outputs-glue-etl,jr_7fdddd7febb607b6edb1b8f142bfb5240856831ef6b75ca0034b020c127f9008,2023-12-17 04:33:03.836000-05:00,2023-12-17 04:42:18.965000-05:00,1540.0,5,G.1X,STANDARD
nfl-fan-outputs-glue-etl,jr_74e2ebc52433022830e898aabff82b3900e30666ae0f204a5f49f89a9466a605,2023-12-17 04:32:33.732000-05:00,2023-12-17 04:38:36.329000-05:00,1505.0,5,G.1X,STANDARD
nfl-fan-outputs-glue-etl,jr_c4a45e424f11a215ad86bc47f1d3d6c27b38ff033f9a3386d14db7873ba74138,2023-12-17 04:32:31.743000-05:00,2023-12-17 04:39:57.974000-05:00,1923.0,5,G.1X,STANDARD
nfl-fan-outputs-glue-etl,jr_4617fb9692d30622f8b185ba13cce5ffa19e5de1c70606b95f6c97de296ff4f3,2023-12-17 04:26:17.102000-05:00,2023-12-17 04:32:06.753000-05:00,1384.0,5,G.1X,STANDARD
nfl-fan-outputs-glue-etl,jr_cf4bee23a5282c99ab7e896210d00af8e10c683e323ce34b2aa98dca707e0b61,2023-12-17 04:19:15.091000-05:00,2023-12-17 04:31:09.669000-05:00,3305.0,5,G.1X,STANDARD
nfl-fan-outputs-glue-etl,jr_cdaed2744caa900686945fff3dadd838a19a614497faf3a35659e7abc3e117ae,2023-12-17 04:19:09.674000-05:00,2023-12-17 04:24:16.042000-05:00,1178.0,5,G.1X,STANDARD
nfl-fan-outputs-glue-etl,jr_e1817ba6e97863762d6988a85d5b50ccb3f9bbc23e00d28c8afea7f142c23de9,2023-12-17 04:19:09.609000-05:00,2023-12-17 04:23:01.218000-05:00,822.0,5,G.1X,STANDARD
nfl-fan-outputs-glue-etl,jr_51f641edca914b216f45e8d1f0493265f148de21b8964c4e6e8dcfc8af9af04c,2023-12-17 04:19:09.569000-05:00,2023-12-17 04:29:51.323000-05:00,2657.0,5,G.1X,STANDARD
nfl-fan-outputs-glue-etl,jr_9ec99f1c26ce7e1ce28cb2da1fc610c149e326b805128fb67a5ccd67e0d481a6,2023-12-17 04:17:28.562000-05:00,2023-12-17 04:27:23.042000-05:00,2533.0,5,G.1X,STANDARD
nfl-fan-outputs-glue-etl,jr_31485f5cad2bad60d58a72cb60c1bc039ccde40eeae9f28d21e2060c0ac85fe9,2023-12-17 04:15:15.899000-05:00,2023-12-17 04:19:57.803000-05:00,922.0,5,G.1X,STANDARD
nfl-fan-outputs-glue-etl,jr_6ba650be2e134aee765af78eed9395632b26a32eebdf3f2e7c8b4ef92a2fbfd2,2023-12-17 04:15:13.607000-05:00,2023-12-17 04:30:49.773000-05:00,4115.0,5,G.1X,STANDARD
nfl-fan-outputs-glue-etl,jr_894f98ca547b900cbec21f0c54955d7cb35835857cc1c40d749b83d76dd03551,2023-12-17 04:08:20.898000-05:00,2023-12-17 04:10:26.113000-05:00,168.0,5,G.1X,STANDARD
nfl-fan-outputs-glue-etl,jr_9d5035bef4a12d9cb2d37261428f61528236b75feb038bc406daae780c1dd150,2023-12-17 04:07:09.081000-05:00,2023-12-17 04:12:51.665000-05:00,1319.0,5,G.1X,STANDARD
nfl-fan-outputs-glue-etl,jr_2f637c645653bfa0a3a74997dac7752001a63e9d12e38de2d1ded866508f719f,2023-12-17 04:07:06.092000-05:00,2023-12-17 04:09:01.622000-05:00,157.0,5,G.1X,STANDARD
nfl-fan-outputs-glue-etl,jr_fe14ec9c779f6dd6477a4bc50e64f2c75d7244d0e55ab104f7c03451abcc0ed0,2023-12-16 05:44:22.059000-05:00,2023-12-16 05:49:15.438000-05:00,2996.0,10,G.2X,STANDARD
nfl-fan-outputs-glue-etl,jr_95a996b192d7d363af44a45485cbc8b27e540610d93a8a749739de4b629f2218,2023-12-16 05:27:51.962000-05:00,2023-12-16 05:33:17.197000-05:00,3888.0,10,G.2X,STANDARD
nfl-fan-outputs-glue-etl,jr_5b41e6dddece1922d7be24183bb07447f3c219dafd5246e53fa4dc7817b6d435,2023-12-16 05:23:16.679000-05:00,2023-12-16 05:42:11.948000-05:00,21056.0,10,G.2X,STANDARD
nfl-fan-outputs-glue-etl,jr_9d03c2b6570b20cd3376ffc1b86b01266ddfadcca98f4d666812c5b10ab22408,2023-12-16 05:17:17.171000-05:00,2023-12-16 05:21:22.544000-05:00,1654.0,10,G.2X,STANDARD
nfl-fan-outputs-glue-etl,jr_dd9707e5b9eef3f62f32d035b853a83039cf8329b00370ce66d73b044f241003,2023-12-16 05:14:14.960000-05:00,2023-12-16 05:20:44.481000-05:00,2936.0,10,G.2X,STANDARD
